ds,yhat
2025-03-18,398.18684071719065
2025-03-19,460.18888762452815
2025-03-20,460.06166500007674
2025-03-21,459.0747483913486
2025-03-22,436.08552616274
2025-03-23,493.4743809596
2025-03-25,432.70956968904767
2025-03-26,503.0567515451926
2025-03-27,510.9694544438194
2025-03-28,517.4842665276107
2025-03-29,501.23119198601756
2025-03-30,564.3748172684509
2025-03-31,596.8572360001025
2025-04-01,511.40483178315554
2025-04-02,583.469163181762
2025-04-03,591.4813248796348
2025-04-04,596.3990177006705
2025-04-05,576.8123610579603
2025-04-06,634.886980320698
2025-04-08,566.7859070687257
2025-04-09,628.9977883250265
2025-04-10,625.8378689956494
2025-04-11,618.4620849673147
2025-04-12,585.6895150440731
2025-04-13,629.9403921495065
2025-04-14,641.474131210892
2025-04-15,533.3895700065019
2025-04-16,581.5578094928958
2025-04-17,564.8672118637558
2025-04-18,544.760011082302
2025-04-19,500.32682384031216
2025-04-20,534.2378740226948
2025-04-21,536.9747049090282
2025-04-22,421.8247458115785
2025-04-23,464.8092750763548
2025-04-24,444.92447375773014
2025-04-25,423.67513748157137
2025-04-26,380.1674206908296
2025-04-27,417.039483197649
2025-04-28,424.69383920102257
2025-04-29,316.29376907326247
2025-04-30,367.6942972468661
2025-05-01,357.6873600753734
2025-05-02,347.54063095148246
2025-05-03,316.0962488111827
2025-05-04,365.70816752157845
2025-05-05,386.4817533294453
2025-05-06,291.27780166910156
2025-05-07,355.6512765175153
2025-05-08,358.1041905072434
2025-05-09,359.63188697100713
2025-05-10,338.8287695467404
2025-05-11,397.83200715768646
2025-05-12,426.5666681616007
2025-05-13,337.7543022564719
2025-05-14,406.85514639465146
2025-05-15,412.32327460893003
2025-05-16,415.15388662415506
2025-05-17,393.98874845897643
2025-05-18,451.0583154598186
2025-05-19,476.42402924980604
2025-05-20,382.9828796155318
2025-05-21,446.4045122263694
2025-05-22,445.38033708028496
2025-05-23,441.1639939315381
2025-05-24,412.66937155574175
2025-05-25,462.4049123486949
2025-05-26,480.7079067684688
2025-05-27,380.74108789604054
2025-05-28,438.42202651154554
2025-05-29,432.6649953318226
2025-05-30,424.9148607473265
2025-05-31,394.2393837556911
2025-06-01,443.2588239808152
2025-06-02,462.37668668407554
2025-06-03,364.7740275398352
2025-06-04,426.3378862019364
2025-06-05,425.90355182970694
2025-06-06,424.79021629685013
2025-06-07,401.896356831734
2025-06-08,459.6336656030931
2025-06-09,488.16325525768536
2025-06-10,400.39641264028785
2025-06-11,471.9303011909557
2025-06-12,481.29812133605753
2025-06-13,489.5130724586352
2025-06-14,475.1722336665568
2025-06-15,540.3989497210148
2025-06-16,575.08722012953
2025-06-17,491.91013859503187
2025-06-18,566.2625707621053
2025-06-19,576.5173851884331
2025-06-20,583.5744104042958
2025-06-21,565.9680928179394
2025-06-22,625.8123319660333
2025-06-23,653.0459164590775
2025-06-24,560.4405710620589
2025-06-25,623.5418047966775
2025-06-26,620.921915954223
2025-06-27,613.7244055674972
2025-06-28,580.7658889616687
2025-06-30,635.1257942112643
2025-07-01,525.8461436086361
2025-07-02,572.5410638244832
2025-07-03,554.1410312676157
2025-07-04,532.1365000014868
2025-07-06,517.4710932162816
2025-07-07,518.0761398864304
2025-07-08,400.8317357562726
2025-07-09,441.81596099169786
2025-07-10,420.0790461827698
2025-07-11,397.1757736794291
2025-07-12,352.2570642397283
2025-07-13,387.99964790248146
2025-07-14,394.83764161526614
2025-07-15,285.9584092760042
2025-07-16,337.2332154608087
2025-07-18,317.9138166935493
2025-07-19,287.42292140580497
2025-07-20,338.3296207477392
2025-07-21,360.71907129294516
2025-07-22,267.42641928704467
2025-07-23,333.9764699452011
2025-07-24,338.8375679229995
2025-07-25,342.9689154212658
2025-07-26,324.9273391485016
2025-07-27,386.81200108024404
2025-07-29,332.7081904073069
2025-07-30,404.83136856502927
2025-07-31,413.3028010907773
2025-08-01,419.0896058725648
2025-08-02,400.80899576397707
2025-08-03,460.6705801173533
2025-08-04,488.7186967112984
2025-08-05,397.83687499774504
2025-08-06,463.6847261015593
2025-08-07,464.9467329778927
2025-08-09,436.37341317195427
2025-08-10,487.958276295506
2025-08-11,507.96530519176036
2025-08-12,409.55916271245337
2025-08-13,468.65974919204126
2025-08-14,464.18370685615963
2025-08-15,457.5780322267716
2025-08-16,427.91219095684687
2025-08-17,477.80763761769896
2025-08-18,497.66858384225964
2025-08-19,400.6764282933517
2025-08-21,462.63019974367205
2025-08-22,461.7319029234821
2025-08-23,438.9239087531377
2025-08-24,496.6212696820132
2025-08-25,524.9903833686154
2025-08-26,436.9502020495935
2025-08-27,508.10834787557974
2025-08-28,517.0116190543894
2025-08-29,524.6902079075041
2025-08-30,509.7617280692781
2025-08-31,574.3736210130838
2025-09-01,608.4474277259715
2025-09-02,524.6869656177125
2025-09-03,598.5205966703248
2025-09-04,608.3569053698503
2025-09-05,615.1329684207934
2025-09-06,597.421205543327
2025-09-07,657.3733074165181
2025-09-08,684.9646881940929
2025-09-09,593.0015008847336
2025-09-10,657.0604362752846
2025-09-11,655.740693976451
2025-09-12,650.2074108770616
2025-09-13,619.2926698941454
2025-09-14,665.4327451612148
2025-09-15,678.9052131607392
2025-09-16,572.8281671115417
2025-09-17,623.0919657660027
2025-09-18,608.60312129051
2025-09-19,590.8198274765797
2025-09-20,548.845460947928
2025-09-21,585.3589096518883
2025-09-22,590.8455392426489
2025-09-23,478.59119401170943
2025-09-24,524.6097968884729
2025-09-25,507.8842572428848
2025-09-26,489.90025974615975
2025-09-27,449.739305399968
2025-09-28,490.0098629393859
2025-09-29,501.0804108546446
2025-09-30,396.0767033383888
2025-10-01,450.81372956852704
2025-10-02,444.04195231076415
2025-10-03,436.9872509437424
2025-10-04,408.4507714698888
2025-10-05,460.7473572134411
2025-10-06,483.9461451902363
2025-10-07,390.87546051422953
2025-10-08,457.0622778829586
2025-10-09,460.9856403595279
2025-10-10,463.623275956428
2025-10-11,443.5574451519931
2025-10-13,531.6299178945914
2025-10-14,442.41593073576473
2025-10-15,510.74346870590523
2025-10-16,515.0762486682578
2025-10-17,516.4211514955305
2025-10-18,493.43263996762664
2025-10-19,548.3538374764099
2025-10-20,571.2578074625266
2025-10-21,475.05117329664466
2025-10-22,535.4104065335051
2025-10-23,531.0302820257009
2025-10-24,523.1638942387704
2025-10-26,536.1996832012626
2025-10-27,549.9263357225741
2025-10-28,445.04747383130484
2025-10-29,497.4626765256849
2025-10-30,486.06701915621636
2025-10-31,472.28628982255316
2025-11-01,435.17079356951524
2025-11-02,477.3265895539966
2025-11-03,489.1479447504415
2025-11-04,383.81335673945136
2025-11-05,437.21565040489185
2025-11-06,428.20578380940816
2025-11-08,385.92556327400314
2025-11-09,434.0569546972939
2025-11-10,452.7510103485232
2025-11-11,354.99842659831745
2025-11-12,416.48888614504494
2025-11-13,415.8603355230643
2025-11-15,390.3545072019566
2025-11-17,472.57002727183277
2025-11-18,381.5129938955355
2025-11-19,448.81333640813943
2025-11-20,452.9743949869587
2025-11-21,455.0179594203319
2025-11-22,433.5885237822413
2025-11-23,490.89483192730876
2025-11-24,516.9522387191366
2025-11-25,424.58799698906927
2025-11-26,489.3797545832189
2025-11-27,489.9067035755107
2025-11-28,487.2927084445161
2025-11-29,460.30756402263523
2025-11-30,511.3050525026486
2025-12-01,530.4614265732939
2025-12-02,430.7765375970257
2025-12-03,488.0080056923211
2025-12-04,480.91798678796573
2025-12-05,470.8119738623811
2025-12-06,436.63588815240917
2025-12-07,480.9102265679783
2025-12-08,493.96497898501855
2025-12-09,388.9376087072178
2025-12-10,441.7045535771335
2025-12-11,431.1258486420346
2025-12-12,418.58233802265306
2025-12-13,383.0717467014889
2025-12-14,427.14237816759527
2025-12-15,441.12813683059704
2025-12-16,338.14714034480176
2025-12-17,394.03433926152934
2025-12-18,387.58769463295835
2025-12-19,380.1073226484775
2025-12-20,350.4938122401102
2025-12-21,401.18441274353347
2025-12-22,422.3907197561914
2025-12-23,327.10005372370904
2025-12-24,391.0108801939068
2025-12-25,392.78175778598603
2025-12-26,393.5731638413519
2025-12-27,372.14835132439634
2025-12-28,430.8118894312292
2025-12-29,459.64947983040554
2025-12-30,371.5312156378137
2025-12-31,442.04861345331955
2026-01-01,449.7648944845522
2026-11-12,512.9319088664636
2026-12-05,543.6178053050073
2027-11-12,607.3470433563831
2027-11-13,580.7528993055544
2027-11-14,634.4343662546665
2027-11-15,658.4784227502239
2027-11-16,565.7429779906522
2027-11-17,631.7953785474864
2027-11-18,635.1645845427117
2027-11-19,636.8862888777718
2027-11-20,615.6070536810442
2027-11-21,673.5260359465186
2027-11-22,700.6378146741071
2027-11-23,609.7384098481436
2027-11-24,676.3647515688504
2027-11-25,679.047009967057
2027-11-26,678.8530767703108
2027-11-27,654.4913100958319
2027-11-28,708.2501703429787
2027-11-29,730.2383318580896
2027-11-30,633.3874470709358
2027-12-01,693.3879190802228
2027-12-02,688.9371992111174
2027-12-03,681.2800115451143
2027-12-04,649.3067291197245
2027-12-05,695.4886417452977
2027-12-06,710.11380815098
2027-12-07,606.285770438361
2027-12-08,659.85557884286
2027-12-09,649.6667240488297
2027-12-10,637.0924467012037
2027-12-11,601.1317021498209
2027-12-12,644.3425585530937
